Class,score,Amount
0.0,0.0007494214,333.84
0.0,0.0002743741,0.75
0.0,0.00014593019,0.12
0.0,0.00012803248,22.75
0.0,0.00013083803,70.0
0.0,6.191561e-05,6.77
0.0,0.00037406513,1.0
0.0,8.19741e-05,1.0
0.0,5.1943647e-05,287.57
0.0,2.9392351e-05,84.39
0.0,6.535237e-05,9.5
0.0,4.9846032e-05,158.0
0.0,5.0243718e-05,613.64
0.0,0.0064457664,2.99
0.0,0.00034202074,38.09
0.0,4.0185103e-05,3.9
0.0,0.00011826841,1.0
0.0,0.0003648004,70.71
0.0,0.0010058499,18.98
0.0,0.00012893592,109.63
0.0,8.785726e-05,14.99
0.0,2.8219245e-05,46.05
0.0,0.0001050316,68.0
0.0,7.230431e-05,0.89
0.0,5.358057e-05,71.0
0.0,0.00014926727,20.0
0.0,0.00014611258,1055.12
0.0,1.5901627e-05,25.0
0.0,0.0007304783,947.94
0.0,7.337929e-05,13.99
0.0,8.8389184e-05,10.0
0.0,2.8726643e-05,62.7
0.0,0.00020500651,1.0
0.0,5.3085252e-05,18.33
0.0,2.9436023e-05,45.71
0.0,4.1353927e-05,101.93
0.0,8.344255e-05,69.97
0.0,2.5399584e-05,20.1
0.0,8.729198e-05,10.62
0.0,3.6689296e-05,11.76
0.0,2.4620933e-05,8.28
0.0,0.000104731866,0.0
0.0,4.0163e-05,16.99
0.0,2.8219245e-05,56.0
0.0,0.00010715146,84.89
1.0,0.8047542,0.0
0.0,2.4048219e-05,9.0
0.0,6.578354e-05,4.0
0.0,0.0001556828,23.74
0.0,6.5570915e-05,37.57
0.0,0.00011654522,13.99
0.0,4.975575e-05,10.91
0.0,3.930186e-05,12.31
0.0,2.687769e-05,2.74
0.0,0.00014044756,88.4
0.0,7.8326375e-05,19.99
0.0,6.244845e-05,83.0
0.0,2.4181672e-05,1.98
0.0,4.5586978e-05,9.99
0.0,0.00016163348,1.0
0.0,0.000101522026,1.0
0.0,0.00011313012,32.75
0.0,2.4326859e-05,12.26
0.0,9.714136e-06,12.0
0.0,0.00027014798,10.09
0.0,6.401573e-05,13.99
0.0,4.454608e-05,20.0
0.0,6.188102e-05,0.0
0.0,5.0850584e-05,29.81
0.0,1.1144148e-05,44.99
0.0,3.9939638e-05,8.93
0.0,4.332916e-05,158.0
0.0,0.00014335936,1.0
0.0,3.0558393e-05,27.94
0.0,4.3524797e-05,26.72
0.0,6.734223e-05,7.69
0.0,4.7057772e-05,2.49
0.0,0.00011172753,1.98
0.0,2.54987e-05,3.77
0.0,3.6681773e-05,158.0
0.0,0.0002280398,1.49
0.0,1.1806376e-05,1.79
0.0,3.38506e-05,1.0
0.0,0.0009776792,937.69
0.0,2.8024946e-05,41.88
0.0,3.143151e-05,10.09
0.0,6.502749e-05,5.0
0.0,6.681177e-05,23.23
0.0,5.1574738e-05,16.0
0.0,2.9799674e-05,3.69
0.0,0.00028081005,213.87
0.0,0.00029736705,1.99
0.0,3.4474797e-05,888.62
0.0,0.0002433753,1.79
0.0,5.9122052e-05,1.0
0.0,0.00052316295,239.02
0.0,2.6029193e-05,35.0
0.0,0.00019212966,82.25
0.0,9.756671e-05,242.22
0.0,0.000151583,49.99
0.0,0.00030381454,0.9
0.0,4.87361e-05,49.0
0.0,0.00035091164,144.14
0.0,8.306228e-05,27.0
0.0,0.00020005963,67.46
0.0,2.8294806e-05,73.97
0.0,3.570494e-05,46.08
0.0,2.2214022e-05,13.99
0.0,2.9343255e-05,16.66
0.0,3.60482e-05,15.0
0.0,7.195627e-05,19.0
0.0,2.9645365e-05,3.67
0.0,0.00036867906,0.76
0.0,7.313154e-06,4.26
0.0,0.0003566101,23.87
0.0,9.55555e-05,14.99
0.0,3.7251233e-05,4.69
0.0,0.0007370625,0.76
0.0,2.8219245e-05,36.76
0.0,4.3812805e-05,73.36
0.0,4.794986e-05,49.99
0.0,0.0001175299,549.45
0.0,0.000244312,22.37
0.0,0.00018415434,624.03
0.0,3.1401134e-05,74.0
0.0,5.835617e-05,48.56
0.0,9.177422e-05,118.56
0.0,8.5923755e-05,107.13
0.0,7.512861e-05,9.99
0.0,1.408489e-05,16.5
0.0,1.5776242e-05,160.0
0.0,0.00022749322,156.2
0.0,0.00016369305,22.5
0.0,5.6531997e-05,26.0
0.0,5.086601e-05,3.56
0.0,0.00021452333,46.39
0.0,1.623512e-05,2.69
0.0,2.1440264e-05,22.61
0.0,9.1860114e-05,40.15
0.0,0.00031120214,1.79
0.0,5.2951575e-05,17.96
0.0,0.00021350002,1.0
0.0,0.00015820556,99.0
0.0,1.2339327e-05,8.93
0.0,0.00023139258,11.5
0.0,3.8315684e-05,1.0
0.0,4.0519968e-05,105.16
0.0,5.478061e-05,21.03
0.0,0.00027770776,59.9
0.0,2.8219245e-05,42.0
0.0,0.000151572,45.0
0.0,0.0006314793,213.1
0.0,0.00010217614,74.22
0.0,5.722567e-05,3.58
0.0,1.0423409e-05,37.98
0.0,8.855269e-05,3.99
0.0,1.6774944e-05,8.91
0.0,0.00015439357,16.15
0.0,4.3723154e-05,16.6
0.0,6.0999082e-05,76.13
0.0,0.0006471213,0.0
0.0,4.365853e-05,15.0
0.0,2.2784237e-05,4.57
0.0,1.6871238e-05,17.99
0.0,3.8513284e-05,2.69
0.0,7.519082e-05,20.64
0.0,0.0010625437,46.62
0.0,4.889815e-05,36.71
0.0,5.5693665e-05,13.84
0.0,2.215113e-05,2.6
0.0,6.497046e-05,56.28
0.0,2.5462203e-05,0.89
0.0,3.463683e-05,34.13
0.0,4.1397216e-05,196.78
0.0,0.0013995382,303.71
0.0,6.6438e-05,82.74
0.0,2.5953641e-05,39.8
0.0,3.6749945e-05,2.69
0.0,0.0007772523,153.0
0.0,0.00013366221,4.49
0.0,3.0974727e-05,9.57
0.0,6.0193677e-05,59.95
0.0,4.306338e-05,29.99
0.0,1.13278265e-05,17.24
0.0,5.0651044e-05,59.0
0.0,3.465077e-05,2.99
0.0,4.983515e-05,4.73
0.0,3.8315684e-05,1.0
0.0,0.0001481057,24.39
0.0,9.8417506e-05,149.97
0.0,0.00019628182,1.0
0.0,0.000104484476,11.0
0.0,1.047272e-05,2.69
0.0,4.0391536e-05,8.0
0.0,0.00020414396,50.0
0.0,0.000120918,8.22
0.0,5.8131304e-06,15.98
0.0,0.00015423847,1.0
0.0,0.00042762022,10.0
0.0,0.0014434493,67.46
0.0,5.2468225e-05,89.95
0.0,3.7621485e-05,1.18
0.0,2.8850294e-05,9.99
0.0,3.8013462e-05,1.79
0.0,6.724873e-05,71.68
0.0,0.00011178923,49.59
0.0,8.41474e-05,10.77
0.0,8.469369e-05,72.13
0.0,2.3181221e-05,30.38
0.0,4.883007e-05,4.49
0.0,4.028206e-05,9.9
0.0,3.889259e-05,1.98
0.0,0.00010628272,50.2
0.0,3.252477e-05,8.98
0.0,3.1687454e-05,59.99
0.0,1.740633e-05,17.99
0.0,3.0558393e-05,20.63
0.0,9.5769414e-05,1.1
0.0,0.00015602996,136.3
0.0,5.119395e-05,11.0
0.0,0.0012807967,58.63
0.0,5.4744054e-05,7.19
0.0,5.4041997e-05,12.0
0.0,3.238824e-05,22.82
0.0,0.00015110245,3669.0
0.0,8.4734085e-05,13.99
0.0,3.1678206e-05,18.2
0.0,0.00012892301,126.43
0.0,2.164218e-05,5.0
0.0,0.0008599397,4.0
0.0,1.5986212e-05,67.46
0.0,4.1160394e-05,26.48
0.0,9.136583e-05,0.99
0.0,5.68237e-05,24.99
0.0,4.0049064e-05,24.55
0.0,5.9222093e-05,59.95
0.0,0.00013290056,5.46
0.0,4.8916943e-05,354.85
0.0,4.6495898e-05,87.0
0.0,0.00013279529,113.39
0.0,0.00014854316,7.55
0.0,2.3807323e-05,68.23
0.0,1.4698277e-05,9.23
0.0,4.5808967e-05,8.97
0.0,3.3062002e-05,9.44
0.0,4.128383e-05,1.29
0.0,1.2163339e-05,5.0
0.0,1.9630685e-05,75.65
0.0,0.00017037657,1.0
0.0,5.000958e-05,52.52
0.0,3.841022e-05,76.02
0.0,0.00016016081,11.43
0.0,0.00036231813,151.67
0.0,0.00022765444,1455.37
0.0,7.5309086e-05,149.98
0.0,2.551344e-05,47.83
0.0,5.9559246e-05,5.0
0.0,3.2672247e-05,30.26
0.0,1.7441624e-05,80.95
0.0,0.0016895923,0.76
0.0,3.3861772e-05,9.08
0.0,6.968293e-05,5.0
0.0,0.00017811074,1.0
0.0,2.201794e-05,158.0
0.0,4.181493e-05,8.9
0.0,0.000102274396,3.99
0.0,0.00074139173,6.99
0.0,1.597725e-05,34.99
0.0,7.568374e-05,27.42
0.0,6.004169e-05,0.92
0.0,0.00017644778,32.84
0.0,5.0124312e-05,15.96
0.0,3.9222487e-05,13.98
0.0,6.128431e-05,169.0
0.0,0.0001602508,15.62
0.0,0.00014025178,0.74
0.0,0.00014656385,46.8
0.0,0.00010510995,98.88
0.0,0.00017967114,106.0
0.0,0.000118418495,9.99
0.0,7.340372e-05,24.56
0.0,0.00026904044,10.81
0.0,0.0022192958,0.76
0.0,7.722707e-05,30.94
0.0,1.3363067e-05,1.0
0.0,7.290321e-06,17.24
0.0,0.00048155859,121.34
0.0,6.283661e-06,1.53
0.0,2.9630783e-05,20.02
0.0,3.334676e-05,25.0
0.0,1.8804754e-05,48.8
0.0,1.6899465e-05,10.95
0.0,8.266072e-05,24.84
0.0,2.0322095e-05,5.0
0.0,0.0002099007,55.97
0.0,0.0001458545,1.0
0.0,4.8220583e-05,20.7
0.0,6.227968e-05,37.26
0.0,0.00013185815,23.26
0.0,6.463873e-05,10.0
0.0,0.00017947458,39.0
0.0,5.419802e-05,29.0
0.0,0.00010609803,0.01
0.0,2.691157e-05,120.0
0.0,0.0003466696,1.0
0.0,2.5409347e-05,77.72
0.0,3.40744e-05,510.15
0.0,2.4110266e-05,160.0
0.0,3.481131e-05,1.0
0.0,5.6183148e-05,410.49
0.0,3.5057303e-05,1.0
0.0,1.8400166e-05,89.99
0.0,4.9287046e-05,12.89
0.0,1.7519342e-05,13.99
0.0,0.00013035523,34.16
0.0,1.0928916e-05,5.0
0.0,2.9738043e-05,6.24
0.0,7.0819086e-05,1.46
0.0,5.252615e-05,178.84
0.0,3.2672247e-05,30.13
0.0,2.1581978e-05,39.99
0.0,2.8219245e-05,50.0
0.0,1.1421321e-05,13.8
0.0,3.999109e-05,8.79
0.0,7.777033e-05,4.79
0.0,0.0008540688,93.14
0.0,0.00017449657,1.0
0.0,8.163772e-05,12.99
0.0,7.642662e-05,9.82
0.0,0.0008245642,2.99
0.0,2.9443576e-05,4.45
0.0,7.883488e-05,15.99
0.0,5.311766e-05,1.0
0.0,9.1241505e-05,40.8
0.0,0.00010779434,0.0
0.0,5.8774986e-05,101.0
0.0,1.606587e-05,93.0
0.0,0.000113784125,1769.69
0.0,2.5901965e-05,1.29
0.0,0.00018576767,44.5
0.0,0.000118999975,6.0
0.0,0.00019659291,62.1
0.0,7.397812e-05,24.99
0.0,2.3142655e-05,100.9
0.0,6.994737e-05,52.4
0.0,1.8880568e-05,0.99
0.0,3.164095e-05,1.98
0.0,7.986417e-05,5.49
0.0,0.00011571955,64.0
0.0,0.00013072118,4.68
0.0,0.00011855351,27.43
0.0,7.204759e-05,1.79
0.0,2.6480591e-05,0.89
0.0,1.7827806e-05,0.0
0.0,1.31506395e-05,30.79
0.0,1.7295748e-05,1.29
0.0,3.8756898e-05,1399.2
0.0,5.5496705e-05,3.59
0.0,8.751067e-05,1.41
0.0,0.00012693187,30.3
0.0,0.0003056061,12.14
0.0,0.00011089897,24.9
0.0,5.8866077e-05,278.0
0.0,0.00010457429,53.02
0.0,5.8636928e-05,87.47
0.0,0.00013767538,1.0
0.0,4.0702886e-05,29.9
0.0,2.9343255e-05,15.03
0.0,4.6230572e-05,74.22
0.0,0.00010873701,73.85
0.0,8.748523e-05,1.0
0.0,5.1333223e-05,186.68
0.0,4.281985e-05,24.02
0.0,6.555254e-05,17.79
0.0,1.2263344e-05,0.77
0.0,2.888812e-05,1.98
0.0,3.250198e-05,10.43
0.0,2.5787678e-05,119.44
0.0,5.3155567e-05,56.09
0.0,0.00046898457,11.5
0.0,0.0001404702,1.98
0.0,5.796245e-05,11.28
0.0,0.000117002324,37.4
0.0,2.143906e-05,95.0
0.0,2.6047715e-05,3.81
0.0,0.00013996361,1.0
0.0,1.3002738e-05,5.0
0.0,0.00037895658,1.0
0.0,3.742296e-05,1.29
0.0,3.8107068e-05,14.28
0.0,0.00018258758,18.25
0.0,9.4645744e-05,197.16
0.0,0.000182855,46.9
0.0,9.644816e-05,56.15
0.0,1.2465635e-05,0.89
0.0,3.3704328e-05,10.0
0.0,0.00017118084,1.0
0.0,0.00042253584,96.39
0.0,0.00014265899,32.23
0.0,0.0002643233,318.0
0.0,5.1294715e-05,11.36
0.0,4.442128e-05,12.99
0.0,1.2229464e-05,5.0
0.0,2.1400452e-05,5.0
0.0,4.0176175e-05,19.64
0.0,5.1446284e-05,1.29
0.0,6.38611e-05,1.51
0.0,1.4998921e-05,2.69
0.0,2.0653319e-05,19.95
0.0,0.00033583964,23.95
0.0,5.19427e-05,92.39
0.0,3.8570808e-05,34.15
0.0,2.6246347e-05,1.0
0.0,0.0003937154,1.0
0.0,0.000120549244,5.0
0.0,0.0001188538,21.79
0.0,2.9323282e-05,36.0
0.0,5.990912e-05,20.74
0.0,0.00011570279,9.99
0.0,0.00019980075,6.95
0.0,1.7241222e-05,3.8
0.0,0.000193928,6.99
0.0,9.028596e-06,24.08
0.0,5.1210063e-05,7.8
0.0,0.00016717831,32.86
0.0,1.4258147e-05,17.39
0.0,3.143151e-05,11.57
0.0,1.0690442e-05,31.24
0.0,4.68568e-05,0.01
0.0,7.155365e-05,1.0
0.0,5.5794717e-05,158.0
0.0,0.00031945415,322.44
0.0,1.21908615e-05,39.95
0.0,4.6045956e-05,159.48
0.0,0.0015663615,4.8
0.0,6.073747e-05,80.14
0.0,2.275399e-05,8.99
0.0,0.00010867316,260.48
0.0,0.00038026916,34.11
0.0,7.14997e-05,10.0
0.0,0.00022846834,0.0
0.0,0.00016383405,9.87
0.0,3.4248955e-05,3.57
0.0,2.6587753e-05,1.0
0.0,8.116616e-06,11.97
0.0,1.3278665e-05,5.0
0.0,8.445336e-05,20.48
0.0,0.000102253725,0.89
0.0,2.6276677e-05,3.99
0.0,1.9128334e-05,24.99
0.0,2.9343255e-05,15.2
0.0,2.9323226e-05,8.04
0.0,2.18516e-05,5.0
0.0,0.00021324448,111.0
0.0,9.337449e-05,160.0
0.0,0.00012864731,160.0
0.0,1.5717465e-05,15.8
0.0,0.0006205087,128.0
0.0,1.2959545e-05,5.95
0.0,0.00014328788,15.79
0.0,0.00021795112,10.0
0.0,3.2952805e-05,3.87
0.0,4.8084436e-05,158.0
0.0,0.00011243291,28.51
0.0,2.4009836e-05,5.0
0.0,0.00018616469,292.19
0.0,4.8233695e-05,0.89
0.0,0.00014310272,1.0
0.0,1.0145605e-05,1.98
0.0,3.702895e-05,30.0
0.0,0.00021658576,1.0
0.0,7.9517486e-05,1.98
0.0,0.00025976507,0.76
0.0,0.00014964993,5.97
0.0,0.00014270251,6.54
0.0,0.00097541226,0.75
0.0,2.3119095e-05,19.54
0.0,1.4136146e-05,1.0
0.0,6.498738e-05,5.81
0.0,4.3625903e-05,15.0
0.0,1.01709375e-05,6.07
0.0,2.7707936e-05,17.68
0.0,0.000100334604,15.81
0.0,7.338613e-06,8.99
0.0,9.610342e-05,32.99
0.0,2.2888511e-05,7.4
0.0,0.00040739716,85.0
0.0,4.538973e-05,21.87
0.0,0.00023365456,110.14
0.0,1.2592959e-05,2.0
0.0,0.0010912998,49.99
0.0,5.911292e-05,197.53
0.0,0.00019776211,1.0
0.0,0.00019950111,1.0
0.0,8.589984e-05,0.92
0.0,3.492976e-05,5.0
0.0,0.00036235768,0.0
0.0,0.00012994456,158.0
0.0,0.0005667771,349.26
0.0,7.215374e-05,308.27
0.0,0.00016958093,1.0
0.0,0.000116355455,23.97
0.0,2.7124186e-05,1.46
0.0,8.935809e-06,4.49
0.0,2.3745355e-05,36.26
0.0,0.00030787982,1.0
0.0,2.8219245e-05,50.83
0.0,0.000105011466,9.99
0.0,0.00014677602,43.0
0.0,0.00014757889,79.91
0.0,2.8294806e-05,62.67
0.0,4.8737118e-05,10.0
0.0,0.00012965803,1.0
0.0,1.0079919e-05,39.95
0.0,5.8287824e-05,88.2
0.0,7.2365976e-05,1.0
0.0,0.00016432485,986.31
0.0,0.0001725834,28.9
0.0,0.00018571153,530.85
0.0,5.892061e-05,1.29
0.0,0.00027923196,10.78
0.0,4.478755e-05,5.67
0.0,0.00025329084,1.0
0.0,0.00020282503,1.0
0.0,8.116755e-05,127.88
0.0,7.610749e-05,29.5
0.0,9.645653e-05,1.0
0.0,1.3833505e-05,22.89
0.0,1.6643371e-05,129.0
0.0,7.136176e-05,5.9
0.0,7.155624e-05,53.88
0.0,0.00014136835,360.46
0.0,0.00042200493,7.5
0.0,3.0558393e-05,27.42
0.0,0.00033912473,4.99
0.0,4.958391e-05,3.03
0.0,1.1944189e-05,5.0
0.0,5.483957e-05,4.49
0.0,6.477417e-05,26.72
0.0,0.00012750408,1.98
0.0,4.0005547e-05,25.0
0.0,0.00017733342,10.62
0.0,2.4190182e-05,0.99
0.0,0.000110803405,12.99
0.0,2.4125813e-05,9.99
0.0,4.7607362e-05,1.98
0.0,6.2576924e-05,2.5
0.0,4.2644377e-05,55.94
0.0,0.00022012142,1.0
0.0,6.32786e-05,59.9
0.0,0.000229589,18.94
0.0,9.865128e-05,105.96
0.0,2.2964377e-05,1.8
0.0,7.8814424e-05,20.0
0.0,3.5951387e-05,4.99
0.0,0.00015376753,9.83
0.0,9.000292e-05,5.85
0.0,9.555687e-05,1.98
0.0,4.9384675e-05,19.98
0.0,8.7386674e-05,28.06
0.0,5.865192e-05,48.0
0.0,0.00024441708,1.0
0.0,8.9571484e-05,1.0
0.0,0.0005104681,80.18
0.0,7.852119e-05,64.76
0.0,0.00014155018,1.0
0.0,3.0558393e-05,26.26
0.0,0.0046932376,2.29
0.0,8.5129315e-05,11.5
0.0,0.00027682402,102.0
0.0,7.8139645e-05,158.0
0.0,2.8219245e-05,54.54
0.0,0.00016539267,1.0
0.0,3.0558393e-05,20.59
0.0,2.0667743e-05,5.99
0.0,0.00026664993,178.2
0.0,4.9276285e-05,59.16
0.0,5.8795948e-05,21.57
0.0,0.0002683027,102.81
0.0,0.00012560576,99.0
0.0,3.8646987e-05,10.29
0.0,2.4165995e-05,12.99
0.0,1.9222052e-05,29.68
0.0,2.705676e-05,3.75
0.0,0.00031603503,249.97
0.0,0.0002687956,32.24
0.0,5.1535408e-05,2.67
0.0,0.00070823333,1.98
0.0,4.4147997e-05,34.6
0.0,6.8623216e-05,2.5
0.0,0.00014454736,15.15
0.0,0.0018799619,3.03
0.0,7.981461e-05,54.99
0.0,0.00014748829,8.65
0.0,6.635524e-05,1.0
0.0,2.5823976e-05,11.2
0.0,5.2063806e-05,13.99
0.0,0.0001028021,186.14
0.0,0.00053190143,2.5
0.0,6.99119e-05,27.04
0.0,0.00026963593,6.51
0.0,1.7194392e-05,7.5
0.0,2.377293e-05,2.15
0.0,0.00011674254,1.29
0.0,1.164324e-05,3.99
0.0,0.00054203824,2.28
0.0,8.922435e-05,27.43
0.0,8.0869795e-05,8.04
0.0,1.3181779e-05,10.97
0.0,2.4426774e-05,27.99
0.0,4.074611e-05,2.49
0.0,0.00039470353,137.94
0.0,8.929312e-05,1.85
0.0,0.00017701634,0.76
0.0,1.5765023e-05,8.99
0.0,4.2034822e-05,8.93
0.0,1.632503e-05,4.49
0.0,2.8822547e-05,1.0
0.0,0.00010447292,589.21
0.0,0.0010318845,21.99
0.0,2.2536073e-05,12.99
0.0,7.341555e-05,85.25
0.0,4.895745e-05,34.38
0.0,1.7165621e-05,2.44
0.0,1.0905667e-05,160.0
0.0,7.8559904e-05,96.52
0.0,6.025162e-05,29.99
0.0,6.983633e-05,1.0
0.0,8.480295e-05,0.92
0.0,2.5484213e-05,95.93
0.0,0.00077180384,10.6
0.0,1.7075936e-05,38.44
0.0,6.185164e-05,1.46
0.0,8.623387e-05,35.69
0.0,4.535866e-05,10.46
0.0,2.22707e-05,30.83
0.0,6.0823197e-05,58.2
0.0,0.00010676054,231.71
0.0,0.000110205634,1.0
0.0,2.8219245e-05,52.37
0.0,0.00016802708,1.0
0.0,4.9689555e-05,10.0
0.0,3.5318506e-05,2.5
0.0,8.969747e-05,37.0
0.0,3.143151e-05,12.38
0.0,0.000277299,9.81
0.0,0.00010382391,1.0
0.0,5.548517e-05,0.89
0.0,0.0001074063,291.38
0.0,0.0002111754,1.0
0.0,0.00011065833,0.89
0.0,2.8219245e-05,57.15
0.0,1.5278474e-05,8.95
0.0,3.737724e-05,13.79
0.0,6.515169e-05,0.01
0.0,0.00011293987,57.5
0.0,7.651676e-05,23.97
0.0,0.00017516906,1.0
0.0,0.0008888206,0.76
0.0,9.680244e-05,17.43
0.0,3.16028e-05,137.7
0.0,2.7930868e-05,30.5
0.0,1.4977268e-05,124.67
0.0,0.00011736895,9.99
0.0,0.00018053183,712.82
0.0,3.3342756e-05,14.0
0.0,0.00014092542,9.95
0.0,6.136132e-05,22.1
0.0,0.00023310629,109.89
0.0,1.8720355e-05,3.87
0.0,4.0106774e-05,10.99
0.0,0.00030293962,23.41
0.0,3.8315684e-05,1.0
0.0,2.9632165e-05,47.98
0.0,0.00018320055,33.0
0.0,7.11733e-05,34.9
0.0,1.5700462e-05,2.69
0.0,5.2737698e-05,2.97
0.0,0.00014438358,71.45
0.0,0.0006568603,525.0
0.0,0.00021000681,24.0
0.0,8.805579e-05,500.0
0.0,4.8143487e-05,174.5
0.0,1.3978014e-05,38.43
0.0,0.00010058156,129.9
0.0,6.851179e-05,1.0
0.0,0.0002666802,11.46
0.0,1.5935359e-05,68.0
0.0,0.0004937325,1.59
0.0,9.6414e-06,8.99
0.0,2.0741489e-05,0.89
0.0,1.6711141e-05,1.79
0.0,0.0006405278,2.4
0.0,0.000144365,2.69
0.0,0.00010664881,242.15
0.0,4.258874e-05,15.0
0.0,3.1209438e-05,1.0
0.0,6.276027e-05,5.0
0.0,0.00010235225,78.0
0.0,7.339537e-06,20.0
0.0,5.5183496e-05,30.36
0.0,3.5546724e-05,1.29
0.0,0.00021680497,126.71
0.0,4.516822e-05,10.41
0.0,8.286734e-05,1.0
0.0,0.00014946981,124.11
0.0,0.0002034551,25.0
0.0,1.1528069e-05,20.0
0.0,0.00049366214,9.99
0.0,5.1459923e-05,40.55
0.0,2.445134e-05,7.15
0.0,1.8770335e-05,5.0
0.0,6.886071e-05,10.8
0.0,3.7586735e-05,91.69
0.0,2.0205105e-05,18.42
0.0,3.8315684e-05,1.0
0.0,4.8488964e-05,510.22
0.0,3.3407112e-05,46.4
0.0,0.00049587403,156.31
0.0,9.267379e-05,8.92
0.0,0.00012516588,28.14
0.0,1.5328753e-05,5.0
0.0,2.8262712e-05,2.0
0.0,0.0009961274,63.7
0.0,4.977891e-05,12.85
0.0,0.0013282184,13.94
0.0,2.3963994e-05,7.02
0.0,2.5355657e-05,116.9
0.0,2.0983556e-05,39.77
0.0,0.00030069548,1.0
0.0,0.00017875827,134.83
0.0,0.00011682495,18.95
0.0,2.3620436e-05,0.89
0.0,5.8760805e-05,1.98
0.0,5.602724e-05,8.99
0.0,2.6238442e-05,144.25
0.0,1.1804485e-05,5.98
0.0,4.5522116e-05,20.8
0.0,2.6849946e-05,1.98
0.0,6.700241e-05,0.89
0.0,0.00018172263,1.0
0.0,1.3889834e-05,8.9
0.0,0.00015753854,31.19
0.0,0.000113830785,9.9
0.0,3.2424923e-05,13.23
0.0,0.00012239673,209.0
0.0,0.0003228819,1.0
0.0,0.00027700013,69.99
0.0,5.4511973e-05,9.79
0.0,1.2299711e-05,10.2
0.0,0.00012814657,1.98
0.0,0.00039471145,0.0
0.0,6.108674e-05,15.87
0.0,6.705438e-05,15.0
0.0,0.0005090711,22.74
0.0,9.583364e-05,7.86
0.0,0.0001507441,12.0
0.0,0.00010749318,269.9
0.0,0.0001610438,12.33
0.0,3.7111462e-05,5.0
0.0,2.4034049e-05,7.59
0.0,1.9132529e-05,1.68
0.0,5.4631717e-05,5.49
0.0,0.00021952932,22.74
0.0,0.00015678444,27.0
0.0,5.3939024e-05,2.99
0.0,0.00032334306,1.0
0.0,0.00013356308,81.98
0.0,9.6383155e-05,165.8
0.0,6.362789e-06,5.0
0.0,3.3422566e-05,12.99
0.0,0.00012570592,1.0
0.0,1.3409357e-05,1.0
0.0,3.7167843e-05,57.75
0.0,8.684686e-05,29.99
0.0,3.8029088e-05,6.45
0.0,7.043586e-06,26.55
0.0,0.00014871123,132.8
0.0,3.9534923e-05,12.09
0.0,0.0003088924,64.5
0.0,7.5726903e-06,93.15
0.0,0.0015037691,0.0
0.0,0.00010323335,20.0
0.0,1.6445756e-05,64.8
0.0,5.3384265e-05,5.0
0.0,0.000119976314,0.99
0.0,0.0005872326,11.68
0.0,2.8024277e-05,45.3
0.0,0.0004419924,15.21
0.0,0.0002977327,18.98
0.0,0.0001174937,1.0
0.0,3.57326e-05,10.0
0.0,5.670796e-05,0.99
0.0,1.6347885e-05,89.9
0.0,2.6453963e-05,0.99
0.0,2.1877957e-05,0.89
0.0,1.1273886e-05,1.98
0.0,0.0002074635,29.81
0.0,4.6286066e-05,2.69
0.0,4.4061522e-05,99.99
0.0,1.51270715e-05,65.0
0.0,4.190055e-05,15.98
0.0,4.0436284e-05,115.34
0.0,5.560133e-05,39.98
0.0,3.09352e-05,20.17
0.0,0.00015429613,5.8
0.0,0.00010456601,444.41
0.0,6.269256e-05,500.0
0.0,0.00013307594,201.1
0.0,2.6940817e-05,4.0
0.0,0.00025871806,43.8
0.0,4.174413e-05,12.99
0.0,1.6041833e-05,2.18
0.0,4.0963158e-05,24.99
0.0,8.4290514e-05,12.36
0.0,3.336976e-05,1.29
0.0,7.623162e-05,8.0
0.0,4.2106236e-05,73.0
0.0,8.86288e-05,13.0
0.0,8.513703e-05,144.9
0.0,0.00016699717,11.95
0.0,0.00010312178,19.0
0.0,2.9556839e-05,13.48
0.0,4.7551235e-05,19.28
0.0,0.00034186704,13.99
0.0,4.6003777e-05,45.0
0.0,0.00038399876,1.0
0.0,4.9492308e-05,9.99
0.0,2.8822547e-05,1.0
0.0,0.00023037291,1.0
0.0,0.00014328228,24.9
0.0,3.9379258e-05,0.0
0.0,3.4199118e-05,500.0
0.0,3.0097297e-05,5.0
0.0,7.535125e-05,12.14
0.0,9.7718854e-05,214.46
0.0,3.894433e-05,35.07
0.0,3.728724e-05,12.29
0.0,2.7124186e-05,1.23
0.0,3.598171e-05,123.5
0.0,2.8219245e-05,52.99
0.0,0.000121125835,184.31
0.0,1.900585e-05,82.39
0.0,0.0003021228,2.69
0.0,0.0001367501,29.99
0.0,0.0003578074,22.74
0.0,9.013974e-05,19.72
0.0,0.00013355429,1.0
0.0,9.495292e-05,1.0
0.0,0.00017312284,5.18
0.0,5.0204875e-05,6.4
0.0,0.00014848934,15.19
0.0,8.094062e-05,36.04
0.0,2.0218693e-05,4.86
0.0,2.370438e-05,3.87
0.0,5.408479e-05,18.0
0.0,1.4683439e-05,4.91
0.0,0.00032344295,22.09
0.0,2.7757764e-05,1.0
0.0,1.4566214e-05,24.9
0.0,9.891268e-05,4.12
0.0,0.00034114782,19.71
0.0,0.00014858154,68.0
0.0,1.9480223e-05,62.92
0.0,3.641205e-05,86.07
0.0,0.00013275351,38.12
0.0,0.00014238677,75.83
0.0,3.8439644e-05,220.0
0.0,7.3770505e-05,29.95
0.0,0.00013789978,4.99
0.0,5.2926887e-05,41.75
0.0,2.0960957e-05,1.98
